     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     31744,         0,         0,    4.15,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
     30720,         0,         0,    3.96,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      9216,         0,         0,    1.18,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      2695,         0,         0,   0.381,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
     14336,         0,         0,    1.87,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
     14336,         0,         0,    1.82,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      1024,         0,         0,   0.926,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
        48,         0,         0,   0.920,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
        67,         0,         0,   0.105,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        48,         0,         0,   0.920,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
        96,         0,         0,   0.911,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
      1523,         0,         0,   0.236,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      6456,         0,         0,   0.903,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      2035,         0,         0,   0.264,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      8192,         0,         0,    1.04,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      7168,         0,         0,   0.917,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
       278,         0,         0,   0.113,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      5115,         0,         0,   0.645,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      3179,         0,         0,   0.502,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
       653,         0,         0,   0.103,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
       534,         0,         0,   0.107,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        47,         0,         0,   0.114,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      1317,         0,         0,   0.241,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      2048,         0,         0,   0.262,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        21,         0,         0,   0.096,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        21,         0,         0,   0.097,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        21,         0,         0,   0.108,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        21,         0,         0,   0.105,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        16,         0,         0,   0.107,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
        21,         0,         0,   0.109,correlated_pymatching,e11d85a23de5eeb551ef6741a0f0439ab3117190165e3520581ee138633e39c0,"{""d"":5.0,""p"":0.00021544346900318845,""r"":5.0}",
      2048,         0,         0,    1.26,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
       144,         0,         0,    1.22,correlated_pymatching,f3aeef2556c82844f7e09dca2f007455d33bb5a1704a53de87599ee998bf8408,"{""d"":7.0,""p"":0.0001,""r"":7.0}",
        64,         0,         0,    1.22,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
       128,         0,         0,    1.23,correlated_pymatching,36d2c32a16ae1484f4ce556f02edcde754aef238fde2adbd58da928d1dea009c,"{""d"":7.0,""p"":0.00021544346900318845,""r"":7.0}",
