     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         4,         0,         0,   0.121,correlated_pymatching,4699c8641acdbcb09fa90e429f4a015dbbcbaf20a549f7b8fb0848cb634aaa32,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      3072,         1,         0,   0.082,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}","{""obs_mistake_mask=E"":1}"
      3072,        20,         0,   0.099,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":20}"
         4,         0,         0,   0.108,correlated_pymatching,45c3ae383f7e5c2f15aab19b05e0079a20725ede752c1da6358a7f59133373cc,"{""d"":5,""p"":0.001,""r"":5}",
      1024,       505,         0,   0.243,correlated_pymatching,6858d638009d8a673403c5ef5a17a78d71a2af9ec778d970d77ca1bd7fd9031c,"{""d"":3,""p"":0.046415888336127774,""r"":3}","{""obs_mistake_mask=E"":505}"
         4,         1,         0,   0.108,correlated_pymatching,d4c5a9c4afde1933f4d2e49b8aebd66a7bd259e8ceb8eb5c2b795fdbb4f0b922,"{""d"":5,""p"":0.021544346900318822,""r"":5}","{""obs_mistake_mask=E"":1}"
         2,         0,         0,   0.114,correlated_pymatching,60d7f2d0fb63fe77ced15ef5f4b50a4846dbd6449cd6e8947dc40955f7542911,"{""d"":5,""p"":0.002154434690031882,""r"":5}",
         2,         0,         0,   0.112,correlated_pymatching,7a31e005cd80dc03cceb76df4f09da60689bbc6602c35f5fe1779a97a2b94988,"{""d"":5,""p"":0.1,""r"":5}",
      2048,         0,         0,   0.052,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}",
         4,         0,         0,   0.112,correlated_pymatching,be23bf8a451a2fc27dbdf68328f81c1f6d4aafd6a2bb66688d634cf2ed2bb3e0,"{""d"":5,""p"":0.046415888336127774,""r"":5}",
        16,         0,         0,   0.027,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}",
