     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       431,         0,         0,   120.0,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       277,         0,         0,   120.9,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       174,         0,         0,   121.3,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        26,         0,         0,   144.6,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
        25,         0,         0,   156.2,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       132,         0,         0,   120.0,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
         2,         0,         0,   258.8,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
       123,         0,         0,   119.9,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       180,         0,         0,   120.0,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        37,         0,         0,   129.9,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       402,         0,         0,   121.5,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
        45,         0,         0,   122.6,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
        34,         0,         0,   120.9,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       287,         0,         0,   122.3,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       410,         0,         0,   121.4,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       142,         0,         0,   120.1,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       125,         0,         0,   120.5,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        30,         0,         0,   120.4,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       125,         0,         0,   120.4,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       436,         0,         0,   121.0,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       430,         0,         0,   120.5,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       282,         0,         0,   124.2,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
         6,         0,         0,   420.8,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
       189,         0,         0,   119.9,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       124,         0,         0,   120.2,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        35,         0,         0,   121.5,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
         1,         0,         0,   494.3,tesseract,418804eafbee3a67e1c2b80d1145d3705fb19cc0e4f1dd4358d58fa38c2f85d1,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.004641588833612777,""rounds"":7}",
       122,         0,         0,   120.4,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       181,         0,         0,   123.1,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        56,         0,         0,   121.2,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       422,         0,         0,   120.7,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
        65,         0,         0,   123.3,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
         5,         0,         0,   231.6,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
       286,         0,         0,   120.1,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
         4,         0,         0,   289.1,tesseract,71bd6e8a5033167636a9717efb18a9a2acaf95b42ed583faefbe40295f7903b4,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.002154434690031882,""rounds"":7}",
        38,         0,         0,   188.8,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       434,         0,         0,   120.2,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
       197,         0,         0,   121.1,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       120,         0,         0,   120.4,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
        49,         0,         0,   120.4,tesseract,fa3b8742f3047b5af11076b66e9d8a5b998053f6f9705b965cbb42c78762af40,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.001,""rounds"":7}",
       412,         0,         0,   120.2,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
         1,         0,         0,   416.8,tesseract,418804eafbee3a67e1c2b80d1145d3705fb19cc0e4f1dd4358d58fa38c2f85d1,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.004641588833612777,""rounds"":7}",
       124,         0,         0,   125.2,tesseract,09b359900286f49fc8e3db5194726532fe7e7c2e36e89f053f580b27d6fe247a,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00046415888336127773,""rounds"":7}",
       409,         0,         0,   120.0,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
         1,         1,         0,   909.8,tesseract,418804eafbee3a67e1c2b80d1145d3705fb19cc0e4f1dd4358d58fa38c2f85d1,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.004641588833612777,""rounds"":7}","{""obs_mistake_mask=E"":1}"
       288,         0,         0,   120.4,tesseract,e69d73e643ae5ecca78c649092509777e5de52716a08b68d48ede47080115042,"{""code"":""color_code"",""code_idx"":2,""d"":7,""p"":0.00021544346900318845,""rounds"":7}",
