     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     23552,         0,         0,    6.20,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
       136,         0,         0,    6.27,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     67911,         0,         0,    15.2,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     52224,         0,         0,    12.0,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     65536,         0,         0,    15.2,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     72704,         1,         0,    16.6,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}","{""obs_mistake_mask=E"":1}"
     68608,         0,         0,    16.6,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      7897,         0,         0,    1.92,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     44032,         0,         0,    9.51,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     39936,         0,         0,    9.37,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     38665,         0,         0,    8.55,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     36864,         0,         0,    8.74,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     27648,         0,         0,    6.57,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     31744,         0,         0,    11.9,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     71680,         0,         0,    16.4,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     27517,         0,         0,    6.54,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      1801,         0,         0,   0.467,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     20480,         0,         0,    4.87,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     22528,         0,         0,    5.00,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     63488,         2,         0,    16.5,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":2}"
       480,         0,         0,   0.212,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     63488,         0,         0,    16.5,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     16265,         0,         0,    3.53,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     15360,         0,         0,    3.59,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     16265,         0,         0,    3.82,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       905,         0,         0,   0.143,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       420,         0,         0,   0.217,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      6921,         0,         0,    1.57,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      5042,         0,         0,    1.24,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      8192,         0,         0,    1.85,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
    128000,         1,         0,    32.1,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
     34816,         0,         0,    8.39,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      7794,         0,         0,    1.92,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
    120832,         1,         0,    32.2,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
      7044,         0,         0,    1.64,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
    105991,         1,         0,    28.3,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
    154624,         1,         0,    38.7,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
    138240,         2,         0,    44.8,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":2}"
    124928,         0,         0,    32.2,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      6031,         0,         0,    1.38,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     35840,         0,         0,    8.44,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     31744,         0,         0,    8.42,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      6586,         0,         0,    1.71,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
    158720,         1,         0,    42.5,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
     34816,         0,         0,    8.58,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
       239,         0,         0,   0.215,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       587,         0,         0,   0.215,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
    195584,         0,         0,    45.0,correlated_pymatching,1af5a8d16dfe6abd574790e66dfc9331cc1a7511d9442ded56a0edf86c82b0da,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
       640,         0,         0,   0.227,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
     32768,         1,         0,    8.48,correlated_pymatching,526a9c53121d2590a78619e118eac90c4306ffdf6462386d67efd6891e283792,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
      3345,         0,         0,   0.920,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      3072,         0,         0,   0.804,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
      3301,         0,         0,   0.878,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
       640,         0,         0,   0.223,correlated_pymatching,38d00c745a2d4a3a17c6dbc1bbe5617fb3b5e2aa1d862e832a2558b8e0215781,"{""d"":7,""p"":0.0001,""r"":7}",
